time,distance,x_A,y_A,x_B,y_B
7.835000,0.005114,-0.211063,-1.970736,-0.216172,-1.970496
7.840000,0.005098,-0.187167,-1.971629,-0.192263,-1.971455
7.845000,0.005082,-0.163291,-1.972215,-0.168372,-1.972104
7.850000,0.005065,-0.139442,-1.972498,-0.144506,-1.972449
7.855000,0.005047,-0.115626,-1.972486,-0.120673,-1.972496
7.860000,0.005029,-0.091850,-1.972185,-0.096878,-1.972253
7.865000,0.005010,-0.068120,-1.971600,-0.073128,-1.971725
7.870000,0.004991,-0.044441,-1.970740,-0.049429,-1.970919
7.875000,0.004971,-0.020820,-1.969609,-0.025786,-1.969842
7.880000,0.004951,0.002739,-1.968215,-0.002204,-1.968499
7.885000,0.004930,0.026230,-1.966564,0.021311,-1.966898
7.890000,0.004908,0.049648,-1.964662,0.044755,-1.965044
7.895000,0.004886,0.072990,-1.962516,0.068122,-1.962945
7.900000,0.004864,0.096250,-1.960132,0.091409,-1.960606
7.905000,0.004841,0.119424,-1.957516,0.114611,-1.958034
7.910000,0.004818,0.142509,-1.954674,0.137724,-1.955234
7.915000,0.004794,0.165501,-1.951613,0.160744,-1.952213
7.920000,0.004770,0.188396,-1.948337,0.183668,-1.948977
7.925000,0.004746,0.211190,-1.944853,0.206493,-1.945531
7.930000,0.004721,0.233881,-1.941166,0.229214,-1.941881
7.935000,0.004696,0.256466,-1.937283,0.251830,-1.938033
7.940000,0.004671,0.278940,-1.933207,0.274336,-1.933991
7.945000,0.004645,0.301303,-1.928945,0.296731,-1.929762
7.950000,0.004619,0.323551,-1.924501,0.319011,-1.925350
7.955000,0.004592,0.345681,-1.919881,0.341174,-1.920761
7.960000,0.004565,0.367691,-1.915089,0.363217,-1.915998
7.965000,0.004538,0.389579,-1.910130,0.385139,-1.911068
7.970000,0.004511,0.411343,-1.905009,0.406936,-1.905974
7.975000,0.004483,0.432980,-1.899729,0.428607,-1.900721
7.980000,0.004456,0.454489,-1.894296,0.450151,-1.895313
7.985000,0.004428,0.475867,-1.888712,0.471564,-1.889754
7.990000,0.004399,0.497113,-1.882983,0.492844,-1.884049
7.995000,0.004371,0.518224,-1.877112,0.513991,-1.878200
8.000000,0.004342,0.539200,-1.871102,0.535003,-1.872213
8.005000,0.004313,0.560039,-1.864957,0.555877,-1.866089
8.010000,0.004284,0.580738,-1.858681,0.576612,-1.859834
8.015000,0.004255,0.601296,-1.852276,0.597207,-1.853450
8.020000,0.004225,0.621712,-1.845746,0.617659,-1.846939
8.025000,0.004196,0.641984,-1.839094,0.637968,-1.840306
8.030000,0.004166,0.662111,-1.832322,0.658131,-1.833553
8.035000,0.004136,0.682091,-1.825434,0.678148,-1.826683
8.040000,0.004106,0.701922,-1.818431,0.698017,-1.819698
8.045000,0.004075,0.721604,-1.811317,0.717736,-1.812600
8.050000,0.004045,0.741134,-1.804093,0.737304,-1.805393
8.055000,0.004014,0.760512,-1.796762,0.756720,-1.798078
8.060000,0.003984,0.779736,-1.789326,0.775981,-1.790658
8.065000,0.003953,0.798804,-1.781786,0.795088,-1.783133
8.070000,0.003922,0.817715,-1.774144,0.814037,-1.775507
8.075000,0.003891,0.836468,-1.766403,0.832828,-1.767781
8.080000,0.003860,0.855060,-1.758564,0.851460,-1.759956
8.085000,0.003829,0.873492,-1.750627,0.869931,-1.752034
8.090000,0.003798,0.891760,-1.742595,0.888238,-1.744016
8.095000,0.003766,0.909865,-1.734469,0.906382,-1.735904
8.100000,0.003735,0.927803,-1.726250,0.924361,-1.727699
8.105000,0.003704,0.945575,-1.717939,0.942172,-1.719402
8.110000,0.003672,0.963177,-1.709537,0.959815,-1.711014
8.115000,0.003641,0.980610,-1.701045,0.977288,-1.702535
8.120000,0.003609,0.997871,-1.692464,0.994589,-1.693967
8.125000,0.003578,1.014958,-1.683794,1.011717,-1.685311
8.130000,0.003547,1.031871,-1.675037,1.028671,-1.676567
8.135000,0.003515,1.048607,-1.666192,1.045449,-1.667735
8.140000,0.003484,1.065166,-1.657260,1.062049,-1.658817
8.145000,0.003453,1.081545,-1.648243,1.078470,-1.649813
8.150000,0.003421,1.097744,-1.639139,1.094711,-1.640723
8.155000,0.003390,1.113760,-1.629951,1.110769,-1.631547
8.160000,0.003359,1.129593,-1.620677,1.126644,-1.622287
8.165000,0.003329,1.145240,-1.611320,1.142334,-1.612943
8.170000,0.003298,1.160701,-1.601878,1.157838,-1.603514
8.175000,0.003267,1.175974,-1.592352,1.173154,-1.594002
8.180000,0.003237,1.191059,-1.582743,1.188281,-1.584406
8.185000,0.003207,1.205953,-1.573051,1.203218,-1.574727
8.190000,0.003177,1.220655,-1.563277,1.217964,-1.564966
8.195000,0.003148,1.235165,-1.553420,1.232517,-1.555122
8.200000,0.003119,1.249481,-1.543481,1.246876,-1.545196
8.205000,0.003090,1.263602,-1.533461,1.261041,-1.535189
8.210000,0.003061,1.277529,-1.523361,1.275011,-1.525102
8.215000,0.003033,1.291259,-1.513180,1.288784,-1.514934
8.220000,0.003005,1.304792,-1.502919,1.302361,-1.504686
8.225000,0.002978,1.318128,-1.492580,1.315741,-1.494360
8.230000,0.002951,1.331267,-1.482163,1.328922,-1.483955
8.235000,0.002924,1.344207,-1.471669,1.341906,-1.473473
8.240000,0.002898,1.356949,-1.461098,1.354691,-1.462914
8.245000,0.002872,1.369493,-1.450452,1.367278,-1.452281
8.250000,0.002847,1.381840,-1.439733,1.379667,-1.441573
8.255000,0.002822,1.393988,-1.428940,1.391857,-1.430792
8.260000,0.002798,1.405939,-1.418077,1.403851,-1.419939
8.265000,0.002774,1.417694,-1.407143,1.415647,-1.409016
8.270000,0.002751,1.429252,-1.396142,1.427247,-1.398025
8.275000,0.002728,1.440616,-1.385073,1.438651,-1.386967
8.280000,0.002706,1.451785,-1.373940,1.449861,-1.375843
8.285000,0.002684,1.462762,-1.362744,1.460878,-1.364656
8.290000,0.002663,1.473546,-1.351488,1.471702,-1.353408
8.295000,0.002642,1.484141,-1.340172,1.482336,-1.342101
8.300000,0.002621,1.494547,-1.328800,1.492781,-1.330737
8.305000,0.002601,1.504767,-1.317374,1.503038,-1.319318
8.310000,0.002581,1.514801,-1.305896,1.513110,-1.307846
8.315000,0.002562,1.524652,-1.294369,1.522998,-1.296325
8.320000,0.002543,1.534323,-1.282794,1.532705,-1.284756
8.325000,0.002524,1.543814,-1.271176,1.542232,-1.273143
8.330000,0.002506,1.553129,-1.259517,1.551582,-1.261487
8.335000,0.002488,1.562270,-1.247818,1.560757,-1.249793
8.340000,0.002470,1.571240,-1.236084,1.569760,-1.238062
8.345000,0.002452,1.580040,-1.224317,1.578593,-1.226297
8.350000,0.002435,1.588674,-1.212520,1.587258,-1.214501
8.355000,0.002418,1.597143,-1.200696,1.595759,-1.202678
8.360000,0.002400,1.605452,-1.188847,1.604098,-1.190830
8.365000,0.002383,1.613601,-1.176977,1.612278,-1.178959
8.370000,0.002367,1.621596,-1.165089,1.620302,-1.167070
8.375000,0.002350,1.629437,-1.153185,1.628171,-1.155165
8.380000,0.002333,1.637128,-1.141270,1.635890,-1.143247
8.385000,0.002316,1.644671,-1.129344,1.643460,-1.131319
8.390000,0.002300,1.652070,-1.117413,1.650885,-1.119384
8.395000,0.002283,1.659327,-1.105478,1.658168,-1.107444
8.400000,0.002266,1.666445,-1.093542,1.665311,-1.095504
8.405000,0.002249,1.673427,-1.081608,1.672317,-1.083565
8.410000,0.002232,1.680275,-1.069680,1.679189,-1.071630
8.415000,0.002216,1.686993,-1.057759,1.685930,-1.059703
8.420000,0.002199,1.693582,-1.045849,1.692541,-1.047786
8.425000,0.002181,1.700046,-1.033953,1.699027,-1.035882
8.430000,0.002164,1.706388,-1.022072,1.705390,-1.023993
8.435000,0.002147,1.712609,-1.010211,1.711631,-1.012122
8.440000,0.002130,1.718713,-0.998370,1.717755,-1.000272
8.445000,0.002112,1.724702,-0.986553,1.723763,-0.988445
8.450000,0.002094,1.730578,-0.974763,1.729658,-0.976644
8.455000,0.002077,1.736344,-0.963001,1.735442,-0.964871
8.460000,0.002059,1.742002,-0.951270,1.741117,-0.953128
8.465000,0.002040,1.747555,-0.939572,1.746687,-0.941419
8.470000,0.002022,1.753004,-0.927910,1.752153,-0.929744
8.475000,0.002004,1.758353,-0.916285,1.757518,-0.918107
8.480000,0.001985,1.763603,-0.904700,1.762784,-0.906509
8.485000,0.001966,1.768757,-0.893158,1.767952,-0.894952
8.490000,0.001948,1.773816,-0.881659,1.773026,-0.883439
8.495000,0.001929,1.778782,-0.870206,1.778007,-0.871972
8.500000,0.001909,1.783658,-0.858801,1.782897,-0.860552
8.505000,0.001890,1.788446,-0.847446,1.787698,-0.849182
8.510000,0.001871,1.793147,-0.836142,1.792412,-0.837862
8.515000,0.001851,1.797763,-0.824892,1.797040,-0.826596
8.520000,0.001831,1.802296,-0.813696,1.801586,-0.815384
8.525000,0.001811,1.806749,-0.802558,1.806050,-0.804229
8.530000,0.001791,1.811121,-0.791477,1.810434,-0.793131
8.535000,0.001771,1.815416,-0.780456,1.814740,-0.782093
8.540000,0.001751,1.819635,-0.769497,1.818970,-0.771116
8.545000,0.001730,1.823779,-0.758601,1.823124,-0.760202
8.550000,0.001710,1.827850,-0.747768,1.827205,-0.749352
8.555000,0.001689,1.831849,-0.737002,1.831215,-0.738567
8.560000,0.001668,1.835778,-0.726302,1.835154,-0.727848
8.565000,0.001647,1.839639,-0.715670,1.839024,-0.717198
8.570000,0.001626,1.843432,-0.705108,1.842826,-0.706617
8.575000,0.001605,1.847159,-0.694617,1.846562,-0.696107
8.580000,0.001583,1.850822,-0.684198,1.850233,-0.685668
8.585000,0.001562,1.854421,-0.673852,1.853841,-0.675302
8.590000,0.001540,1.857958,-0.663580,1.857386,-0.665010
8.595000,0.001519,1.861434,-0.653383,1.860871,-0.654793
8.600000,0.001497,1.864850,-0.643263,1.864295,-0.644653
8.605000,0.001475,1.868208,-0.633219,1.867660,-0.634589
8.610000,0.001453,1.871508,-0.623255,1.870967,-0.624604
8.615000,0.001431,1.874752,-0.613369,1.874218,-0.614697
8.620000,0.001409,1.877940,-0.603563,1.877414,-0.604871
8.625000,0.001387,1.881073,-0.593839,1.880554,-0.595125
8.630000,0.001365,1.884154,-0.584196,1.883641,-0.585462
8.635000,0.001343,1.887181,-0.574637,1.886676,-0.575880
8.640000,0.001320,1.890157,-0.565160,1.889658,-0.566382
8.645000,0.001298,1.893083,-0.555768,1.892590,-0.556969
8.650000,0.001275,1.895958,-0.546461,1.895472,-0.547640
8.655000,0.001253,1.898785,-0.537240,1.898305,-0.538397
8.660000,0.001230,1.901563,-0.528105,1.901089,-0.529240
8.665000,0.001207,1.904294,-0.519057,1.903826,-0.520170
8.670000,0.001185,1.906978,-0.510097,1.906517,-0.511188
8.675000,0.001162,1.909617,-0.501226,1.909161,-0.502295
8.680000,0.001139,1.912210,-0.492443,1.911760,-0.493490
8.685000,0.001116,1.914758,-0.483751,1.914314,-0.484775
8.690000,0.001093,1.917263,-0.475148,1.916824,-0.476149
8.695000,0.001070,1.919724,-0.466636,1.919291,-0.467615
8.700000,0.001047,1.922143,-0.458215,1.921715,-0.459171
8.705000,0.001024,1.924519,-0.449886,1.924097,-0.450820
8.710000,0.001001,1.926854,-0.441649,1.926438,-0.442560
8.715000,0.000978,1.929148,-0.433505,1.928737,-0.434393
8.720000,0.000955,1.931401,-0.425455,1.930996,-0.426320
8.725000,0.000932,1.933614,-0.417497,1.933214,-0.418340
8.730000,0.000909,1.935787,-0.409634,1.935393,-0.410453
8.735000,0.000886,1.937921,-0.401866,1.937532,-0.402662
8.740000,0.000863,1.940016,-0.394192,1.939633,-0.394965
8.745000,0.000840,1.942073,-0.386613,1.941695,-0.387363
8.750000,0.000816,1.944091,-0.379130,1.943719,-0.379856
8.755000,0.000793,1.946071,-0.371742,1.945705,-0.372446
8.760000,0.000770,1.948014,-0.364451,1.947653,-0.365132
8.765000,0.000747,1.949919,-0.357257,1.949564,-0.357914
8.770000,0.000723,1.951787,-0.350159,1.951438,-0.350793
8.775000,0.000700,1.953617,-0.343159,1.953274,-0.343769
8.780000,0.000677,1.955411,-0.336256,1.955074,-0.336843
8.785000,0.000654,1.957168,-0.329450,1.956837,-0.330014
8.790000,0.000630,1.958889,-0.322743,1.958564,-0.323283
8.795000,0.000607,1.960572,-0.316134,1.960254,-0.316650
8.800000,0.000584,1.962220,-0.309623,1.961907,-0.310116
8.805000,0.000561,1.963830,-0.303211,1.963525,-0.303681
8.810000,0.000537,1.965404,-0.296897,1.965105,-0.297344
